A51,조기매독,Early syphilis
A51.0,생식기의 일차매독,Primary genital syphilis
A51.1,항문의 일차매독,Primary anal syphilis
A51.2,기타 부위의 일차매독,Primary syphilis of other sites
A51.3,피부 및 점막의 이차매독,Secondary syphilis of skin and mucous membranes
A51.4,기타 이차매독,Other secondary syphilis
A51.5,잠복성 조기매독,"Early syphilis, latent"
A51.9,상세불명의 조기매독,"Early syphilis, unspecified"
A52,만기매독,Late syphilis
A52.0†,심혈관매독,Cardiovascular syphilis
A52.1,증상성 신경매독,Symptomatic neurosyphilis
A52.2,무증상신경매독,Asymptomatic neurosyphilis
A52.3,상세불명의 신경매독,"Neurosyphilis, unspecified"
A52.7,기타 증상성 만기매독,Other symptomatic late syphilis
A52.8,잠복성 만기매독,"Late syphilis, latent"
A52.9,상세불명의 만기매독,"Late syphilis, unspecified"
A53,기타 및 상세불명의 매독,Other and unspecified syphilis
A53.0,조기인지 만기인지 상세불명의 잠복매독,"Latent syphilis, unspecified as early or late"
A53.9,상세불명의 매독,"Syphilis, unspecified"
A54,임균감염,Gonococcal infection
A54.0,요도주위 또는 부속선에 농양이 없는 하부 비뇨생식관의 임균감염,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A54.1,요도주위 및 부속선에 농양이 있는 하부 비뇨생식관의 임균감염,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess
A54.2,임균성 골반복막염 및 기타 임균성 비뇨생식기감염,Gonococcal pelviperitonitis and other gonococcal genitourinary infections
A54.3,눈의 임균감염,Gonococcal infection of eye
A54.4†,근골격계통의 임균감염,Gonococcal infection of musculoskeletal system
A54.5,임균인두염,Gonococcal pharyngitis
A54.6,항문 및 직장의 임균감염,Gonococcal infection of anus and rectum
A54.8,기타 임균감염,Other gonococcal infections
A54.9,상세불명의 임균감염,"Gonococcal infection, unspecified"
A55,클라미디아림프육아종(성병성),Chlamydial lymphogranuloma(venereum)
A56,기타 성행위로 전파되는 클라미디아질환,Other sexually transmitted chlamydial diseases
A56.0,하부비뇨생식관의 클라미디아감염,Chlamydial infection of lower genitourinary tract
A56.1,골반복막 및 기타 비뇨생식기관의 클라미디아감염,Chlamydial infection of pelviperitoneum and other genitourinary organs
A56.2,상세불명의 비뇨생식관의 클라미디아감염,"Chlamydial infection of genitourinary tract, unspecified"
A56.3,항문 및 직장의 클라미디아감염,Chlamydial infection of anus and rectum
A56.4,인두의 클라미디아감염,Chlamydial infection of pharynx
A56.8,기타 부위의 성행위로 전파되는 클라미디아감염,Sexually transmitted chlamydial infection of other sites
A57,무른궤양,Chancroid
A58,사타구니육아종,Granuloma inguinale
A59,편모충증,Trichomoniasis
A59.0,비뇨생식기의 편모충증,Urogenital trichomoniasis
A59.00,편모충성 외음질염,Trichomonal vulvovaginitis
A59.01†,편모충성 전립선염(N51.0*),Trichomonal prostatitis
A59.02,편모충성 방광염 및 요도염,Trichomonal cystitis and urethritis
A59.08,기타 및 상세불명의 비뇨생식기계 편모충증,Other and unspecified urogenital trichomoniasis
A59.8,기타 부위의 편모충증,Trichomoniasis of other sites
A59.9,상세불명의 편모충증,"Trichomoniasis, unspecified"
A60,항문생식기의 헤르페스바이러스[단순헤르페스]감염,Anogenital herpesviral [herpes simplex] infection
A60.0,생식기 및 비뇨생식관의 헤르페스바이러스감염,Herpesviral infection of genitalia and urogenital tract
A60.00,음경의 헤르페스바이러스감염,Herpesviral infection of penis
A60.01,기타 남성생식기관의 헤르페스바이러스감염,Herpesviral infection of other male genital organs
A60.02,헤르페스바이러스자궁경부염,Herpesviral cervicitis
A60.03,헤르페스바이러스외음질염,Herpesviral vulvovaginitis
A60.08,기타 및 상세불명의 비뇨생식관의 헤르페스바이러스감염,Herpesviral infection of other and unspecified urogenital tract
A60.1,항문주위피부 및 직장의 헤르페스바이러스감염,Herpesviral infection of perianal skin and rectum
A60.9,상세불명의 항문생식기의 헤르페스바이러스감염,"Anogenital herpesviral infection, unspecified"
A63,달리 분류되지 않은 기타 주로 성행위로 전파되는 질환,"Other predominantly sexually transmitted diseases, NEC"
A63.0,항문생식기의(성병성) 사마귀,Anogenital(venereal) warts
A63.8,기타 명시된 주로 성행위로 전파되는 질환,Other specified predominantly sexually transmitted diseases
A64,상세불명의 성매개질환,Unspecified sexually transmitted disease
A65-A69,기타 스피로헤타질환,Other spirochaetal diseases
A65,비성병성 매독,Nonvenereal syphilis
A66,요스,Yaws
A66.0,요스의 초기병변,Initial lesions of yaws
A66.1,다발성 유두종 및 습성 요스,Multiple papillomata and wet crab yaws
A66.2,기타 요스의 조기피부병변,Other early skin lesions of yaws
A66.3,요스의 과각화증,Hyperkeratosis of yaws
A66.4,요스의 고무종 및 궤양,Gummata and ulcers of yaws
A66.5,강고사,Gangosa
A66.6,요스의 골 및 관절 병변,Bone and joint lesions of yaws
A66.7,기타 요스의 증상,Other manifestations of yaws
A66.8,잠복요스,Latent yaws
A66.9,상세불명의 요스,"Yaws, unspecified"
A67,핀타,Pinta[carate]
A67.0,핀타의 일차병변,Primary lesions of pinta
A67.1,핀타의 중간병변,Intermediate lesions of pinta
A67.2,핀타의 만기병변,Late lesions of pinta
A67.3,핀타의 혼합병변,Mixed lesions of pinta
A67.9,상세불명의 핀타,"Pinta, unspecified"
A68,재귀열,Relapsing fevers
A68.0,이매개 재귀열,Louse-borne relapsing fever
A68.1,진드기매개 재귀열,Tick-borne relapsing fever
A68.9,상세불명의 재귀열,"Relapsing fever, unspecified"
A69,기타 스피로헤타감염,Other spirochaetal infections
A69.0,괴사궤양성 구내염,Necrotizing ulcerative stomatitis
A69.1,기타 뱅상감염,Other Vincent’s infections
A69.2,라임병,Lyme disease
A69.8,기타 명시된 스피로헤타감염,Other specified spirochaetal infections
A69.9,상세불명의 스피로헤타감염,"Spirochaetal infection, unspecified"
A70-A74,클라미디아에 의한 기타 질환,Other diseases caused by chlamydiae
A70,클라미디아 시타시 감염,Chlamydia psittaci infection
A71,트라코마,Trachoma
A71.0,트라코마의 초기,Initial stage of trachoma
A71.1,트라코마의 활동기,Active stage of trachoma
A71.9,상세불명의 트라코마,"Trachoma, unspecified"
A74,클라미디아에 의한 기타 질환,Other diseases caused by chlamydiae
A74.0†,클라미디아결막염(H13.1*),Chlamydial conjunctivitis
A74.8,기타 클라미디아질환,Other chlamydial diseases
A74.9,상세불명의 클라미디아감염,"Chlamydial infection, unspecified"
A75-A79,리케차병,Rickettsioses
A75,발진티푸스,Typhus fever
A75.0,리케차 프로와제키에 의한 유행성 이매개발진티푸스,Epidemic louse-borne typhus fever due to Rickettsia prowazekii
A75.1,재발성 발진티푸스[브릴병],Recrudescent typhus [Brill’s disease]
A75.2,리케차 티피에 의한 발진티푸스,Typhus fever due to Rickettsia typhi
A75.3,리케차 쯔쯔가무시에 의한 발진티푸스,Typhus fever due to Rickettsia tsutsugamushi
A75.9,상세불명의 발진티푸스,"Typhus fever, unspecified"
A77,홍반열[진드기매개 리케차병],Spotted fever [tick-borne rickettsioses]
A77.0,리케차 리케치에 의한 홍반열,Spotted fever due to Rickettsia rickettsii
A77.1,리케차 코노리에 의한 홍반열,Spotted fever due to Rickettsia conorii
A77.2,리케차 시베리카에 의한 홍반열,Spotted fever due to Rickettsia siberica
A77.3,리케차 오스트랄리스에 의한 홍반열,Spotted fever due to Rickettsia australis
A77.8,기타 홍반열,Other spotted fevers
A77.9,상세불명의 홍반열,"Spotted fever, unspecified"
A78,큐열,Q fever
A79,기타 리케차병,Other rickettsioses
A79.0,참호열,Trench fever
A79.1,리케차 아카리에 의한 리케차폭스,Rickettsialpox due to Rickettsia akari
A79.8,기타 명시된 리케차병,Other specified rickettsioses
A79.9,상세불명의 리케차병,"Rickettsiosis, unspecified"
A80-A89,중추신경계통의 바이러스감염,Viral infections of the central nervous system
A80,급성 회색질척수염,Acute poliomyelitis
A80.0,백신 관련 급성 마비성 회색질척수염,"Acute paralytic poliomyelitis, vaccine-associated"
A80.1,수입된 야생형바이러스에 의한 급성 마비성 회색질척수염,"Acute paralytic poliomyelitis, wild virus, imported"
A80.2,토착성 야생형바이러스에 의한 급성 마비성 회색질척수염,"Acute paralytic poliomyelitis, wild virus, indigenous"
A80.3,기타 및 상세불명의 급성 마비성 회색질척수염,"Acute paralytic poliomyelitis, other and unspecified"
A80.4,급성 비마비성 회색질척수염,Acute nonparalytic poliomyelitis
A80.9,상세불명의 급성 회색질척수염,"Acute poliomyelitis, unspecified"
A81,중추신경계통의 비정형바이러스감염,Atypical virus infections of central nervous system
A81.0,크로이츠펠트-야콥병,Creutzfeldt-Jakob disease
A81.1,아급성 경화성 범뇌염,Subacute sclerosing panencephalitis
A81.2,진행성 다초점백질뇌병증,Progressive multifocal leukoencephalopathy
A81.8,중추신경계통의 기타 비정형바이러스감염,Other atypical virus infections of central nervous system
A81.9,중추신경계통의 상세불명의 비정형바이러스감염,"Atypical virus infection of central nervous system, unspecified"
A82,광견병,Rabies
A82.0,삼림형광견병,Sylvatic rabies
A82.1,도시형광견병,Urban rabies
A82.9,상세불명의 광견병,"Rabies, unspecified"
A83,모기매개바이러스뇌염,Mosquito-borne viral encephalitis
A83.0,일본뇌염,Japanese encephalitis
A83.1,서부말뇌염,Western equine encephalitis
A83.2,북미동부말뇌염,Eastern equine encephalitis
A83.3,세인트루이스뇌염,St. Louis encephalitis
A83.4,오스트랄리아뇌염,Australian encephalitis
A83.5,캘리포니아뇌염,California encephalitis
A83.6,로시오바이러스병,Rocio virus disease
A83.8,기타 모기매개바이러스뇌염,Other mosquito-borne viral encephalitis
A83.9,상세불명의 모기매개바이러스뇌염,"Mosquito-borne viral encephalitis, unspecified"
A84,진드기매개바이러스뇌염,Tick-borne viral encephalitis
A84.0,극동진드기매개뇌염[러시아봄여름뇌염],Far Eastern tick-borne encephalitis  [Russian spring-summer encephalitis
A84.1,중앙유럽진드기매개뇌염,Central European tick-borne encephalitis
A84.8,기타 진드기매개바이러스뇌염,Other tick-borne viral encephalitis
A84.9,상세불명의 진드기매개바이러스뇌염,"Tick-borne viral encephalitis, unspecified"
A85,달리 분류되지 않은 기타 바이러스뇌염,"Other viral encephalitis, NEC"
A85.0†,엔테로바이러스뇌염(G05.1*),Enteroviral encephalitis
A85.1†,아데노바이러스뇌염(G05.1*),Adenoviral encephalitis
A85.2,상세불명의 절지동물매개바이러스뇌염,"Arthropod-borne viral encephalitis, unspecified"
A85.8,기타 명시된 바이러스뇌염,Other specified viral encephalitis
A86,상세불명의 바이러스뇌염,Unspecified viral encephalitis
A87,바이러스수막염,Viral meningitis
A87.0†,엔테로바이러스수막염(G02.0*),Enteroviral meningitis
A87.1†,아데노바이러스수막염(G02.0*),Adenoviral meningitis
A87.2,림프구성 맥락수막염,Lymphocytic choriomeningitis
A87.8,기타 바이러스수막염,Other viral meningitis
A87.9,상세불명의 바이러스수막염,"Viral meningitis, unspecified"
A88,달리 분류되지 않은 중추신경계통의 기타 바이러스감염,"Other viral infections of central nervous system, NEC"
A88.0,엔테로바이러스발진열[보스톤발진],Enteroviral exanthematous fever [Boston exanthem]
A88.1,유행성 현기증,Epidemic vertigo
A88.8,중추신경계통의 기타 명시된 바이러스감염,Other specified viral infections of central nervous system
A89,중추신경계통의 상세불명의 바이러스감염,Unspecified viral infection of central nervous system
A92-A99,절지동물매개의 바이러스열 및 바이러스출혈열,Arthropod-borne viral fevers and viral haemorrhagic fevers
A92,기타 모기매개바이러스열,Other mosquito-borne viral fevers
A92.0,치쿤군야바이러스병,Chikungunya viral disease
A92.1,오뇽뇽열,O’nyong-nyong fever
A92.2,베네주엘라말열,Venezuelan equine fever
A92.3,서부나일바이러스감염,West Nile virus infection
A92.4,리프트계곡열,Rift valley fever
A92.8,기타 명시된 모기매개바이러스열,Other specified mosquito-borne viral fevers
A92.9,상세불명의 모기매개바이러스열,"Mosquito-borne viral fever, unspecified"
